"","name"
"4186","SMS"
"4187","FAM192A"
"4188","RPL18A"
"4189","E4F1"
"4190","PCDH7"
"4191","AVL9"
"4192","CKB"
"4193","CLIP4"
"4194","C1D"
"4195","PHC3"
"4196","NAPG"
"4197","SF3B3"
"4198","RPP14"
"4199","CNTRL"
"4200","PGM1"
"4201","SNRPB"
"4202","PRELID1"
"4203","DCTD"
"4204","AGPAT5"
"4205","DOCK5"
"4206","PLXNB1"
"4207","KXD1"
"4208","EIF1"
"4209","SMIM13"
"4210","GDI1"
"4211","ZNF346"
"4212","APC"
"4213","UBC"
"4214","NME4"
"4215","XPNPEP1"
"4216","IFNAR1"
"4217","HEATR5A"
"4218","TCF20"
"4219","CCDC77"
"4220","MFN1"
"4221","ZFP91"
"4222","NPM3"
"4223","TRAF3IP2"
"4224","FOPNL"
"4225","SLAIN2"
"4226","TRNT1"
"4227","FOXK1"
"4228","CSF1"
"4229","MIR200B"
"4230","SLC17A5"
"4231","RAB23"
"4232","PSMB1"
"4233","RAB13"
"4234","SRI"
"4235","CDC25A"
"4236","ARPC2"
"4237","RALGAPB"
"4238","UBE4B"
"4239","DGCR14"
"4240","STK25"
"4241","MRPL47"
"4242","UBE2J2"
"4243","CTBS"
"4244","LDLR"
"4245","TAOK1"
"4246","ABL1"
"4247","DOCK3"
"4248","PUF60"
"4249","ZFAND6"
"4250","TOP3A"
"4251","INPP4B"
"4252","ELOF1"
"4253","SPTLC1"
"4254","DKK3"
"4255","HNRNPF"
"4256","ATXN7L3"
"4257","SLC9A3R2"
"4258","REST"
"4259","DZIP1"
"4260","NRBP1"
"4261","TPM4"
"4262","MECR"
"4263","RBPJ"
"4264","MYOF"
"4265","SCYL1"
"4266","SLC39A9"
"4267","PEF1"
"4268","RAB11FIP3"
"4269","UQCRFS1"
"4270","DNAJB12"
"4271","G3BP1"
"4272","LARS"
"4273","SPC25"
"4274","MIF"
"4275","ROBO1"
"4276","RDX"
"4277","ZYG11B"
"4278","CLPB"
"4279","PPP2R4"
"4280","TM9SF2"
"4281","DNAJB9"
"4282","MFF"
"4283","PYURF"
"4284","SNX19"
"4285","MKNK2"
"4286","VPS33A"
"4287","SDE2"
"4288","ATRX"
"4289","PIH1D1"
"4290","BCL7C"
"4291","CLUH"
"4292","ARRDC3"
"4293","SLC38A7"
"4294","PCNXL4"
"4295","NRAS"
"4296","BCS1L"
"4297","CERS6"
"4298","MIR21"
"4299","CRTC3"
"4300","CHAF1B"
"4301","USP48"
"4302","MAT2A"
"4303","TACC3"
"4304","UROS"
"4305","RCC2"
"4306","CTSC"
"4307","HAT1"
"4308","APIP"
"4309","E2F7"
"4310","RBM19"
"4311","TMEM41B"
"4312","DOT1L"
"4313","THBS2"
"4314","ATG9A"
"4315","NT5DC2"
"4316","NDUFS5"
"4317","ZNF749"
"4318","FYCO1"
"4319","AMFR"
"4320","CHMP3"
"4321","ACVR1"
"4322","RALB"
"4323","FBXO11"
"4324","HES1"
"4325","ATXN7"
"4326","AASDHPPT"
"4327","TRAF3IP1"
"4328","WDR26"
"4329","BRMS1"
"4330","DDX21"
"4331","TNKS2"
"4332","G3BP2"
"4333","AEN"
"4334","ADIPOR2"
"4335","DNAJC21"
"4336","ARID1B"
"4337","NOP58"
"4338","TPD52L1"
"4339","HSPA2"
"4340","ID4"
"4341","CNN2"
"4342","TRIM44"
"4343","TRIO"
"4344","CENPB"
"4345","TMEM33"
"4346","HIRIP3"
"4347","BRD2"
"4348","PDS5B"
"4349","ABCF1"
"4350","ATF7IP"
"4351","OGFOD1"
"4352","KLHL5"
"4353","CMTR1"
"4354","CMTM6"
"4355","KAT2B"
"4356","MFAP3"
"4357","FASTKD1"
"4358","LUC7L3"
"4359","ATF4"
"4360","NDUFS1"
"4361","PHLDA1"
"4362","TMEM170A"
"4363","RPL35A"
"4364","PSMD8"
"4365","MT2A"
"4366","LGALSL"
"4367","RAB15"
"4368","TIMP2"
"4369","USP7"
"4370","SNRPD1"
"4371","ZBTB4"
"4372","IGF1R"
"4373","HAUS6"
"4374","PDCD10"
"4375","BICD2"
"4376","MTAP"
"4377","HSP90AA1"
"4378","NKRF"
"4379","SMARCD3"
"4380","TACO1"
"4381","NASP"
"4382","CITED2"
"4383","CXorf38"
"4384","GTF3C6"
"4385","MRPL37"
"4386","AGPAT1"
"4387","IFITM3"
"4388","WDR83OS"
"4389","ECHDC1"
"4390","NDRG2"
"4391","PCTP"
"4392","MROH1"
"4393","RAN"
"4394","CDC42SE2"
"4395","GUCD1"
"4396","FAM120AOS"
"4397","YTHDC1"
"4398","EIF3F"
"4399","IDI1"
"4400","ATP5E"
"4401","CYTH3"
"4402","BROX"
"4403","BDP1"
"4404","GIT2"
"4405","PSMG3"
"4406","SERPINB1"
"4407","RHOA"
"4408","DEGS1"
"4409","ANKRD11"
"4410","MTMR3"
"4411","HOXB7"
"4412","TSC22D2"
"4413","EIF4B"
"4414","MCMBP"
"4415","NAV2"
"4416","IFI30"
"4417","AKAP12"
"4418","GAPVD1"
"4419","COPS6"
"4420","NUS1"
"4421","NFIX"
"4422","ZNF598"
"4423","MIR18B"
"4424","ESYT2"
"4425","IMPDH1"
"4426","ARL8B"
"4427","AFF4"
"4428","RRP1"
"4429","BOD1L1"
"4430","ANKRD52"
"4431","XPOT"
"4432","UTRN"
"4433","MAP7D3"
"4434","NAA15"
"4435","TXNDC17"
"4436","MXI1"
"4437","RSBN1L"
"4438","PPP3R1"
"4439","RNF167"
"4440","REV1"
"4441","HNRNPA3"
"4442","MUS81"
"4443","DBNDD2"
"4444","MTHFD1"
"4445","PGRMC2"
"4446","C1orf198"
"4447","MRPS23"
"4448","ZNF385A"
"4449","FBXW7"
"4450","AK2"
"4451","RCAN1"
"4452","TBCA"
"4453","MAFG"
"4454","WBP2"
"4455","STK11"
"4456","SKA1"
"4457","SMEK1"
"4458","GPT2"
"4459","RPS16"
"4460","TWF1"
"4461","NUP62"
"4462","FAM129B"
"4463","RAD51AP1"
"4464","HNRNPH1"
"4465","NOP2"
"4466","SRSF10"
"4467","LSAMP"
"4468","SSU72"
"4469","CDK19"
"4470","SLC37A3"
"4471","SPIN1"
"4472","PTPRZ1"
"4473","BEST1"
"4474","PUM1"
"4475","CSDE1"
"4476","SPTBN2"
"4477","CCP110"
"4478","KDM6B"
"4479","C12orf4"
"4480","TAF1"
"4481","CTHRC1"
"4482","TUFM"
"4483","DNM2"
"4484","PIGU"
"4485","THAP5"
"4486","AAGAB"
"4487","GNA12"
"4488","RNF121"
"4489","KIFAP3"
"4490","TFRC"
"4491","TRRAP"
"4492","FMNL2"
"4493","PRPF31"
"4494","LRR1"
"4495","SMG1"
"4496","MED28"
"4497","CSTF1"
"4498","TRMT5"
"4499","LRRC41"
"4500","NDOR1"
"4501","S100A4"
"4502","CD47"
"4503","SCD"
"4504","PLEKHH1"
"4505","KLHL8"
"4506","SREBF1"
"4507","QRSL1"
"4508","MINK1"
"4509","C1orf52"
"4510","CLDN12"
"4511","BBS7"
"4512","TMEM199"
"4513","FGFRL1"
"4514","HSF1"
"4515","IL1B"
"4516","NCAPG"
"4517","ELK1"
"4518","DARS2"
"4519","MBNL2"
"4520","CCNG1"
"4521","TMEM106B"
"4522","SMARCB1"
"4523","INO80C"
"4524","AHR"
"4525","TRIM4"
"4526","WDR33"
"4527","PRPF19"
"4528","SMEK2"
"4529","EIF4E"
"4530","DUSP23"
"4531","SHMT2"
"4532","PAFAH1B3"
"4533","UQCR10"
"4534","PSMD4"
"4535","PEX2"
"4536","TBPL1"
"4537","DTD2"
"4538","FADS1"
"4539","ANP32E"
"4540","UBXN2A"
"4541","P4HA2"
"4542","RNF111"
"4543","RAD21"
"4544","CDC34"
"4545","RMND5A"
"4546","PTTG1"
"4547","ITGAV"
"4548","BTD"
"4549","NIPA1"
"4550","GCC2"
"4551","TRMT13"
"4552","RANBP10"
"4553","BLOC1S3"
"4554","MZT1"
"4555","NR1H3"
"4556","TDG"
"4557","EIF2AK1"
"4558","TPST2"
"4559","CCDC117"
"4560","DHCR24"
"4561","FKBP3"
"4562","SAMD8"
"4563","ARPC3"
"4564","SNX18"
"4565","C16orf62"
"4566","TMEM209"
"4567","CCT7"
"4568","SPEN"
"4569","CCNC"
"4570","SMC5"
"4571","TSFM"
"4572","MYBL2"
"4573","HCFC1"
"4574","DPP7"
"4575","FUBP1"
"4576","RBBP4"
"4577","UBE2C"
"4578","C6orf62"
"4579","USF1"
"4580","YES1"
"4581","ASPSCR1"
"4582","ARGLU1"
"4583","ORMDL2"
"4584","AGO2"
"4585","EIF2S3"
"4586","UHMK1"
"4587","ORC4"
"4588","STOM"
"4589","TRIM16L"
"4590","ITSN2"
"4591","PITPNM1"
"4592","SERTAD3"
"4593","MYBBP1A"
"4594","IL6"
"4595","PLAUR"
"4596","ZNF195"
"4597","KLF16"
"4598","ACTA2"
"4599","PDPK1"
"4600","BTF3L4"
"4601","DDX24"
"4602","HINT1"
"4603","SLC19A2"
"4604","SACS"
"4605","FAM193A"
"4606","FANCD2"
"4607","DENND5B"
"4608","PRNP"
"4609","HEXIM1"
"4610","RBM12B"
"4611","HNRNPD"
"4612","IMMT"
"4613","MIR199A2"
"4614","ZNF532"
"4615","AGGF1"
"4616","HSP90AB1"
"4617","TCEB2"
"4618","GLCE"
"4619","YTHDF3"
"4620","RAB27A"
"4621","SP110"
"4622","PNO1"
"4623","MED6"
"4624","PHLDA2"
"4625","KDELC2"
"4626","ERAL1"
"4627","SARS"
"4628","FHL2"
"4629","HDAC4"
"4630","OSBPL1A"
"4631","DHTKD1"
"4632","GSTK1"
"4633","CHD4"
"4634","CHTOP"
"4635","COG1"
"4636","FLII"
"4637","OCIAD1"
"4638","VPS28"
"4639","ATP13A1"
"4640","FAM43A"
"4641","ARFIP1"
"4642","ICMT"
"4643","LRRC47"
"4644","TNFSF10"
"4645","CNKSR3"
"4646","SNHG16"
"4647","SERTAD2"
"4648","GTF2E1"
"4649","THRA"
"4650","PPFIBP1"
"4651","UBE2J1"
"4652","TMEM63B"
"4653","MTFMT"
"4654","EPG5"
"4655","PNKD"
"4656","MAP4"
"4657","KANSL3"
"4658","NUDT5"
"4659","C17orf85"
"4660","PLOD3"
"4661","TTC9C"
"4662","ELL"
"4663","MPP1"
"4664","AP1S1"
"4665","XPC"
"4666","CYCS"
"4667","SLC9A3R1"
"4668","CDKN3"
"4669","DCUN1D1"
"4670","ICAM1"
"4671","NCAPG2"
"4672","B4GALT6"
"4673","RAB11A"
"4674","NUCB1"
"4675","PAFAH2"
"4676","XIAP"
"4677","ABCD3"
"4678","KIF15"
"4679","DSCR3"
"4680","NOMO3"
"4681","EIF3G"
"4682","KIDINS220"
"4683","SMC1A"
"4684","EPB41L2"
"4685","TXNL4A"
"4686","C11orf54"
"4687","RCOR1"
"4688","CARM1"
"4689","UBAC2"
"4690","HECTD1"
"4691","TMEM50A"
"4692","SP2"
"4693","PDK2"
"4694","MLANA"
"4695","PGM2"
"4696","LAPTM4B"
"4697","SPCS1"
"4698","EGLN1"
"4699","GTF3C3"
"4700","KIAA0196"
"4701","CKS2"
"4702","RAB1A"
"4703","GNB5"
"4704","ADCY1"
"4705","ZNF45"
"4706","GZMB"
"4707","SURF4"
"4708","STAG3L3"
"4709","ZDHHC18"
"4710","CLASP1"
"4711","CBX1"
"4712","CHD7"
"4713","AP3B1"
"4714","SF3B1"
"4715","RASA1"
"4716","FOSB"
"4717","AAAS"
"4718","RRP7A"
"4719","MAP4K2"
"4720","RETSAT"
"4721","BAG4"
"4722","DNAJC19"
"4723","FEM1C"
"4724","RLIM"
"4725","AZI2"
"4726","GIGYF2"
"4727","CKAP5"
"4728","CYP20A1"
"4729","C5orf22"
"4730","TOPBP1"
"4731","MPND"
"4732","MIR206"
"4733","ZNF800"
"4734","TMCC1"
"4735","GOLGA7"
"4736","DUS1L"
"4737","SYPL1"
"4738","TRA2B"
"4739","MIR338"
"4740","FDX1"
"4741","GMNN"
"4742","C22orf29"
"4743","PLEKHH3"
"4744","TSPAN13"
"4745","CLSPN"
"4746","GRPEL1"
"4747","RXRA"
"4748","MYO10"
"4749","LGALS1"
"4750","INTS8"
"4751","TPP2"
"4752","KIF14"
"4753","PIP4K2C"
"4754","FAM69B"
"4755","NUDCD3"
"4756","TBC1D1"
"4757","EPB41L3"
"4758","CCNF"
"4759","IGSF8"
"4760","TMEM167A"
"4761","UST"
"4762","EEF2K"
"4763","ANKRD28"
"4764","AREL1"
"4765","RHOG"
"4766","LYSMD3"
"4767","SOAT1"
"4768","SPIRE1"
"4769","ZNF121"
"4770","NFKB1"
"4771","NPRL3"
"4772","ELP6"
"4773","RNF6"
"4774","NTHL1"
"4775","TCEB1"
"4776","CNPPD1"
"4777","SMNDC1"
"4778","PSMC4"
"4779","BCAT2"
"4780","SIRT1"
"4781","POLR1A"
"4782","NUSAP1"
"4783","ZNF827"
"4784","MIR221"
"4785","COX18"
"4786","RBM15B"
"4787","UFSP2"
"4788","TCOF1"
"4789","NME6"
"4790","FUT8"
"4791","GLUL"
"4792","SASH1"
"4793","KIAA0556"
"4794","ARPP19"
"4795","NONO"
"4796","TMED5"
"4797","RTCA"
"4798","NQO2"
"4799","SRCAP"
"4800","PTDSS2"
"4801","KAT5"
"4802","ZNF587"
"4803","MGAT5B"
"4804","VCAN"
"4805","RFWD3"
"4806","FAM111A"
"4807","RNGTT"
"4808","COX6B1"
"4809","TOPORS"
"4810","NCOA1"
"4811","AIMP1"
"4812","HMGB1"
"4813","EEF1A1"
"4814","DCTN2"
"4815","IL1A"
"4816","PSIP1"
"4817","CDK4"
"4818","BTBD1"
"4819","BAG1"
"4820","RPL11"
"4821","SLFN12"
"4822","ST14"
"4823","KRCC1"
"4824","FAM134C"
"4825","HSPA1A"
"4826","THBS1"
"4827","NUF2"
"4828","NDUFA7"
"4829","CST3"
"4830","TRAPPC10"
"4831","NUFIP2"
"4832","ATP11A"
"4833","NDUFS2"
"4834","ODC1"
"4835","IRF2BP2"
"4836","CSRNP2"
"4837","BCL6"
"4838","UROD"
"4839","ELMOD2"
"4840","RPL7L1"
"4841","LTN1"
"4842","AP3M1"
"4843","RPL37A"
"4844","C8orf33"
"4845","TUSC3"
"4846","BRI3BP"
"4847","DYNC1H1"
"4848","SUZ12"
"4849","GNG5"
"4850","GOLGA4"
"4851","PAQR3"
"4852","KCTD10"
"4853","VPS54"
"4854","RALA"
"4855","CCNA2"
"4856","EDC3"
"4857","MGST2"
"4858","ATP5J"
"4859","ME2"
"4860","SLC39A10"
"4861","HOOK3"
"4862","EIF1AX"
"4863","NRGN"
"4864","NUP98"
"4865","RIC8A"
"4866","FBXO31"
"4867","GDPD5"
"4868","MOSPD2"
"4869","ZBTB17"
"4870","DBN1"
"4871","YEATS4"
"4872","MARS2"
"4873","RAB6A"
"4874","GNL3L"
"4875","C6orf47"
"4876","KIAA1715"
"4877","SLC25A37"
"4878","BRF1"
"4879","CYSTM1"
"4880","SETD5"
"4881","EIF2B3"
"4882","SNX13"
"4883","IMPAD1"
"4884","TRAM2"
"4885","PPIC"
"4886","ARMC1"
"4887","NOP14"
"4888","CPD"
"4889","IL6R"
"4890","U2SURP"
"4891","CHSY1"
"4892","THEM6"
"4893","RBBP5"
"4894","SPG20"
"4895","SOS2"
"4896","ACTR1A"
"4897","FAR1"
"4898","ZWINT"
"4899","MDN1"
"4900","TGOLN2"
"4901","OGG1"
"4902","LRRC40"
"4903","SART3"
"4904","FAM126A"
"4905","LZTS2"
"4906","EIF3CL"
"4907","PAFAH1B1"
"4908","HAUS5"
"4909","ACTL6A"
"4910","ALYREF"
"4911","PRPF39"
"4912","BST2"
"4913","MIRLET7A1"
"4914","NFU1"
"4915","NUP35"
"4916","WBP1L"
"4917","EGLN2"
"4918","MKLN1"
"4919","EDEM3"
"4920","CMAS"
"4921","CMBL"
"4922","IL13RA1"
"4923","LMNB2"
"4924","SAR1A"
"4925","SLC30A9"
"4926","SGOL1"
"4927","TSEN54"
"4928","RNF138"
"4929","YDJC"
"4930","PSMB9"
"4931","CORO7"
"4932","NAA25"
"4933","FLOT1"
"4934","USP9X"
"4935","MED7"
"4936","CRKL"
"4937","CD3EAP"
"4938","CSNK1D"
"4939","NAV1"
"4940","PSMD3"
"4941","TCEA1"
"4942","INO80E"
"4943","FASN"
"4944","MID1IP1"
"4945","TBX2"
"4946","MSI2"
"4947","NDC1"
"4948","INTS5"
"4949","ZC3H7B"
"4950","MIR30D"
"4951","GMPR2"
"4952","IPO9"
"4953","FAM107B"
"4954","AP1AR"
"4955","FAM127B"
"4956","ARL8A"
"4957","DOCK9"
"4958","EARS2"
"4959","ZKSCAN8"
"4960","EIF5A"
"4961","POLR2L"
"4962","UBE2K"
"4963","LRRFIP1"
"4964","CDCA8"
"4965","MORF4L1"
"4966","SEC24B"
"4967","TMEM237"
"4968","C10orf76"
"4969","CBS"
"4970","USP24"
"4971","XPO7"
"4972","KLHDC10"
"4973","ZNF282"
"4974","ISG20L2"
"4975","RAD23B"
"4976","TXNDC5"
"4977","MRI1"
"4978","RAB22A"
"4979","NRP1"
"4980","AP5M1"
"4981","LRP5"
"4982","DDB1"
"4983","DDT"
"4984","MIR155"
"4985","LONP2"
"4986","RANBP6"
"4987","TRAPPC13"
"4988","BCL2L2"
"4989","TYMS"
"4990","SCRIB"
"4991","AHSA2"
"4992","ZNF622"
"4993","DRG2"
"4994","CDC73"
"4995","VMP1"
"4996","NDUFB5"
"4997","MAZ"
"4998","XRN1"
"4999","ZNF639"
"5000","SREK1"
"5001","TFDP1"
"5002","TBX3"
"5003","GALNT11"
"5004","LRP6"
"5005","CYBRD1"
"5006","STRADB"
"5007","APLP2"
"5008","DLEU2"
"5009","CBLL1"
"5010","TTLL12"
"5011","MYO1E"
"5012","ARHGAP31"
"5013","FANCI"
"5014","AP1M1"
"5015","PRKRIR"
"5016","TGFBRAP1"
"5017","CSTF2"
"5018","DENND4B"
"5019","PTGES2"
"5020","PPP2R5E"
"5021","ACSL1"
"5022","NCKAP1"
"5023","ETV3"
"5024","TJP1"
"5025","KIAA0101"
"5026","SPRY2"
"5027","CCT6A"
"5028","PRKCA"
"5029","SOX12"
"5030","ARIH1"
"5031","ARMC10"
"5032","ZMYND8"
"5033","ABT1"
"5034","FSTL3"
"5035","CREBZF"
"5036","SLC9A1"
"5037","ARHGEF18"
"5038","GATC"
"5039","UGGT1"
"5040","ABCB10"
"5041","HMGXB4"
"5042","SLC12A4"
"5043","PVR"
"5044","GCFC2"
"5045","EAF1"
"5046","NKIRAS2"
"5047","RNF40"
"5048","FAM20B"
"5049","BLMH"
"5050","TMEM168"
"5051","RPS4X"
"5052","GPATCH11"
"5053","GNB4"
"5054","COPRS"
"5055","YAP1"
"5056","SLC7A6OS"
"5057","ARHGAP26"
"5058","DSG2"
"5059","ELK3"
"5060","POLD2"
"5061","WDR34"
"5062","IL6ST"
"5063","SLC35A2"
"5064","TRAP1"
"5065","PRDX3"
"5066","NEK9"
"5067","DCAF8"
"5068","CABIN1"
"5069","ARHGAP11A"
"5070","SETD3"
"5071","CDCA2"
"5072","CAMSAP1"
"5073","FADS2"
"5074","KIF18B"
"5075","S100A16"
"5076","PRPF8"
"5077","SLC25A51"
"5078","LIF"
"5079","EIF4A3"
"5080","SEPT7"
"5081","XRN2"
"5082","TMEM201"
"5083","ZER1"
"5084","BLOC1S4"
"5085","SAMD4B"
"5086","STARD3"
"5087","MACF1"
"5088","SEC24A"
"5089","SFT2D2"
"5090","PHC2"
"5091","NOLC1"
"5092","C7orf26"
"5093","KLF10"
"5094","SLC35F5"
"5095","AKR1B1"
"5096","NR4A1"
"5097","CCT4"
"5098","ZNF326"
"5099","MICAL1"
"5100","KIAA1468"
"5101","AIDA"
"5102","RPL24"
"5103","SLC18B1"
"5104","PROS1"
"5105","DUT"
"5106","ADD1"
"5107","MMS19"
"5108","GPRC5A"
"5109","PTPN13"
"5110","PGGT1B"
"5111","OAZ2"
"5112","MECP2"
"5113","ZNHIT6"
"5114","BRCC3"
"5115","KLHL18"
"5116","SP3"
"5117","METTL13"
"5118","NACA"
"5119","ETFA"
"5120","SURF1"
"5121","KLHL22"
"5122","MED19"
"5123","RNF19B"
"5124","DUSP10"
"5125","SOD2"
"5126","ARL2BP"
"5127","NUDT21"
"5128","NOB1"
"5129","SPTSSA"
"5130","SPINT2"
"5131","KRBOX4"
"5132","PKD2"
"5133","CDK5"
"5134","NUDT3"
"5135","VEZF1"
"5136","MLH1"
"5137","TAF1D"
"5138","DNAJC24"
"5139","PRPF40A"
"5140","ENTPD6"
"5141","CUL5"
"5142","RBM27"
"5143","DEK"
"5144","TNRC18"
"5145","RRM2B"
"5146","HIBADH"
"5147","TBC1D9"
"5148","CPEB1"
"5149","CPM"
"5150","PPTC7"
"5151","PHF14"
"5152","MUT"
"5153","RNF135"
"5154","GTF2I"
"5155","PPID"
"5156","SMCHD1"
"5157","RPL12"
"5158","DNAJC2"
"5159","CAV2"
"5160","PCYT2"
"5161","TOMM20"
"5162","PLEKHA3"
"5163","C15orf52"
"5164","LRRC8D"
"5165","CDH1"
"5166","SRPK2"
"5167","TBC1D10B"
"5168","TPM3"
"5169","CLINT1"
"5170","KDELC1"
"5171","APBB2"
"5172","NCBP2"
"5173","BSG"
"5174","STK39"
"5175","CDKN2B"
"5176","SLC35A1"
"5177","DAZAP1"
"5178","ASB7"
"5179","VAC14"
"5180","CPSF3L"
"5181","KRAS"
"5182","C1orf109"
"5183","KCTD7"
"5184","CXXC5"
"5185","PTPN9"
"5186","PDK1"
"5187","LIN37"
"5188","MED14"
"5189","PAN3"
"5190","IBTK"
"5191","EIF4G2"
"5192","RAB32"
"5193","FKBP14"
"5194","SLC35A5"
"5195","KIAA0930"
"5196","MRPL42"
"5197","SLC37A4"
"5198","PDIA6"
"5199","ZNF644"
"5200","MAGEA2"
"5201","RBM26"
"5202","CDK6"
"5203","LSM3"
"5204","C14orf2"
"5205","CEP55"
"5206","COX4I1"
"5207","POLR3A"
"5208","CSRP2"
"5209","IER2"
"5210","BTG3"
"5211","SATB2"
"5212","FAF2"
